max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
256.0,8.0,4.0,1000.0,0.01,200.0,0.879201,-0.064457,-0.118545,0.100329,0.310718,0.289723,,,,11.01,19260817.0,-1.0,139.0
256.0,8.0,4.0,1000.0,1.0,50.0,0.871938,-0.169259,-0.124623,0.103302,0.325655,0.290509,,,,4.75,19260817.0,-1.0,140.0
256.0,8.0,4.0,1000.0,0.1,25.0,0.879535,-0.061674,-0.098694,0.100191,0.310311,0.28714,,,,2.98,19260817.0,-1.0,141.0
256.0,8.0,4.0,1000.0,1.0,200.0,0.871938,-0.169259,-0.124623,0.103302,0.325655,0.290509,,,,13.33,19260817.0,-1.0,142.0
6.0,2.0,8.0,100.0,1.0,200.0,0.970799,0.025556,0.12488,0.049328,0.29729,0.256265,,,,8.83,19260817.0,-1.0,143.0
4.0,4.0,8.0,100.0,1.0,200.0,0.958193,0.144007,-0.066282,0.059023,0.278636,0.282873,,,,8.68,19260817.0,-1.0,144.0
4.0,2.0,4.0,100.0,1.0,200.0,0.965754,0.079673,0.098892,0.053419,0.288917,0.260042,,,,8.39,19260817.0,-1.0,145.0
4.0,2.0,8.0,1000.0,1.0,200.0,0.967538,0.110462,-0.044576,0.05201,0.284043,0.279979,,,,9.33,19260817.0,-1.0,146.0
4.0,2.0,8.0,100.0,0.1,200.0,0.772484,0.090812,0.02998,0.13769,0.287163,0.269803,,,,8.34,19260817.0,-1.0,147.0
4.0,2.0,8.0,100.0,1.0,100.0,0.967379,0.07686,-0.040758,0.052137,0.289358,0.279467,,,,5.93,19260817.0,-1.0,148.0
6.0,4.0,8.0,100.0,1.0,200.0,0.96538,0.072512,0.023762,0.053711,0.290039,0.270666,,,,9.56,19260817.0,-1.0,149.0
4.0,8.0,8.0,100.0,1.0,200.0,0.972944,0.09842,0.017659,0.047482,0.285959,0.271511,,,,9.15,19260817.0,-1.0,150.0
4.0,4.0,4.0,100.0,1.0,200.0,0.958584,0.101373,-0.017948,0.058746,0.285491,0.276388,,,,9.9,19260817.0,-1.0,151.0
4.0,4.0,8.0,1000.0,1.0,200.0,0.958193,0.144007,-0.066282,0.059023,0.278636,0.282873,,,,9.15,19260817.0,-1.0,152.0
4.0,4.0,8.0,100.0,0.1,200.0,0.831494,0.100336,0.014966,0.118496,0.285655,0.271883,,,,9.23,19260817.0,-1.0,153.0
4.0,4.0,8.0,100.0,1.0,100.0,0.960157,0.153759,-0.040514,0.05762,0.277044,0.279434,,,,5.89,19260817.0,-1.0,154.0
6.0,4.0,8.0,100.0,1.0,100.0,0.968394,0.005165,0.064098,0.051319,0.300385,0.265015,,,,7.01,19260817.0,-1.0,155.0
4.0,8.0,8.0,100.0,1.0,100.0,0.972733,0.068933,0.061974,0.047667,0.290598,0.265316,,,,6.79,19260817.0,-1.0,156.0
4.0,4.0,4.0,100.0,1.0,100.0,0.968386,0.013986,-0.069142,0.051326,0.29905,0.283252,,,,5.87,19260817.0,-1.0,157.0
4.0,4.0,8.0,1000.0,1.0,100.0,0.960157,0.153759,-0.040514,0.05762,0.277044,0.279434,,,,9.45,19260817.0,-1.0,158.0
4.0,4.0,8.0,100.0,0.1,100.0,0.845599,0.106607,0.008362,0.113428,0.284658,0.272793,,,,6.77,19260817.0,-1.0,159.0
4.0,4.0,8.0,100.0,1.0,50.0,0.961421,0.133317,-0.070223,0.056699,0.28037,0.283395,,,,4.37,19260817.0,-1.0,160.0
6.0,32.0,8.0,10000.0,0.001,200.0,0.654777,0.110264,-0.019077,0.169608,0.284075,0.276541,,,,10.03,19260817.0,-1.0,161.0
4.0,16.0,8.0,10000.0,0.001,200.0,0.578422,0.071484,-0.029659,0.187428,0.2902,0.277973,,,,8.93,19260817.0,-1.0,162.0
4.0,32.0,4.0,10000.0,0.001,200.0,0.385923,0.089615,-0.030629,0.226208,0.287352,0.278104,,,,9.06,19260817.0,-1.0,163.0
4.0,32.0,8.0,1000.0,0.001,200.0,0.593077,0.107279,-0.017828,0.184142,0.284551,0.276371,,,,9.16,19260817.0,-1.0,164.0
4.0,32.0,8.0,10000.0,0.01,200.0,0.804218,0.105295,0.006863,0.127727,0.284867,0.272999,,,,9.19,19260817.0,-1.0,165.0
4.0,32.0,8.0,10000.0,0.001,100.0,0.531585,0.059554,-0.035948,0.197566,0.292058,0.278821,,,,4.92,19260817.0,-1.0,166.0
64.0,32.0,8.0,10000.0,0.001,200.0,0.93171,0.007976,-0.004778,0.075435,0.29996,0.274594,,,,10.06,19260817.0,-1.0,167.0
6.0,16.0,8.0,10000.0,0.001,200.0,0.64603,0.07555,-0.026405,0.171743,0.289563,0.277533,,,,10.02,19260817.0,-1.0,168.0
6.0,32.0,4.0,10000.0,0.001,200.0,0.498546,0.090189,-0.022497,0.204415,0.287262,0.277005,,,,9.32,19260817.0,-1.0,169.0
6.0,32.0,8.0,1000.0,0.001,200.0,0.654777,0.110264,-0.019077,0.169608,0.284075,0.276541,,,,20.22,19260817.0,-1.0,170.0
6.0,32.0,8.0,10000.0,0.01,200.0,0.888686,0.098171,0.016072,0.09631,0.285999,0.27173,,,,20.68,19260817.0,-1.0,171.0
6.0,32.0,8.0,10000.0,0.001,100.0,0.588602,0.0604,-0.026382,0.185151,0.291926,0.27753,,,,8.53,19260817.0,-1.0,172.0
4.0,16.0,8.0,1000.0,0.001,200.0,0.578422,0.071484,-0.029659,0.187428,0.2902,0.277973,,,,14.43,19260817.0,-1.0,173.0
4.0,32.0,4.0,1000.0,0.001,200.0,0.385923,0.089615,-0.030629,0.226208,0.287352,0.278104,,,,12.12,19260817.0,-1.0,174.0
4.0,32.0,8.0,1000.0,0.01,200.0,0.804218,0.105295,0.006863,0.127727,0.284867,0.272999,,,,12.43,19260817.0,-1.0,175.0
4.0,32.0,8.0,1000.0,0.001,100.0,0.531585,0.059554,-0.035948,0.197566,0.292058,0.278821,,,,6.8,19260817.0,-1.0,176.0
4.0,16.0,8.0,10000.0,0.01,200.0,0.93119,0.11305,-0.032828,0.075722,0.28363,0.2784,,,,12.74,19260817.0,-1.0,177.0
4.0,32.0,4.0,10000.0,0.01,200.0,0.897004,0.119017,-0.047355,0.092642,0.282674,0.280351,,,,11.25,19260817.0,-1.0,178.0
4.0,32.0,8.0,10000.0,0.1,200.0,0.807161,0.094115,-0.006033,0.126763,0.286641,0.274765,,,,10.46,19260817.0,-1.0,179.0
4.0,32.0,8.0,10000.0,0.01,100.0,0.790227,0.102102,0.006159,0.132212,0.285375,0.273095,,,,6.76,19260817.0,-1.0,180.0
6.0,32.0,8.0,100.0,0.001,200.0,0.654777,0.110264,-0.019077,0.169608,0.284075,0.276541,,,,12.81,19260817.0,-1.0,181.0
4.0,16.0,8.0,100.0,0.001,200.0,0.578422,0.071484,-0.029659,0.187428,0.2902,0.277973,,,,12.02,19260817.0,-1.0,182.0
4.0,32.0,4.0,100.0,0.001,200.0,0.385923,0.089615,-0.030629,0.226208,0.287352,0.278104,,,,10.89,19260817.0,-1.0,183.0
4.0,32.0,8.0,100.0,0.01,200.0,0.804218,0.105295,0.006863,0.127727,0.284867,0.272999,,,,11.71,19260817.0,-1.0,184.0
4.0,32.0,8.0,100.0,0.001,100.0,0.531585,0.059554,-0.035948,0.197566,0.292058,0.278821,,,,7.67,19260817.0,-1.0,185.0
64.0,32.0,8.0,100.0,0.001,200.0,0.93171,0.007976,-0.004778,0.075435,0.29996,0.274594,,,,13.21,19260817.0,-1.0,186.0
6.0,16.0,8.0,100.0,0.001,200.0,0.64603,0.07555,-0.026405,0.171743,0.289563,0.277533,,,,15.68,19260817.0,-1.0,187.0
6.0,32.0,4.0,100.0,0.001,200.0,0.498546,0.090189,-0.022497,0.204415,0.287262,0.277005,,,,14.7,19260817.0,-1.0,188.0
6.0,32.0,8.0,100.0,0.01,200.0,0.888686,0.098171,0.016072,0.09631,0.285999,0.27173,,,,12.21,19260817.0,-1.0,189.0
6.0,32.0,8.0,100.0,0.001,100.0,0.588602,0.0604,-0.026382,0.185151,0.291926,0.27753,,,,6.43,19260817.0,-1.0,190.0
4.0,16.0,8.0,100.0,0.01,200.0,0.93119,0.11305,-0.032828,0.075722,0.28363,0.2784,,,,11.71,19260817.0,-1.0,191.0
4.0,32.0,4.0,100.0,0.01,200.0,0.897004,0.119017,-0.047355,0.092642,0.282674,0.280351,,,,9.43,19260817.0,-1.0,192.0
4.0,32.0,8.0,100.0,0.1,200.0,0.807161,0.094115,-0.006033,0.126763,0.286641,0.274765,,,,8.44,19260817.0,-1.0,193.0
4.0,32.0,8.0,100.0,0.01,100.0,0.790227,0.102102,0.006159,0.132212,0.285375,0.273095,,,,5.36,19260817.0,-1.0,194.0
6.0,32.0,8.0,10000.0,1.0,25.0,0.972068,0.072028,0.034756,0.048244,0.290115,0.269138,,,,2.71,19260817.0,-1.0,195.0
4.0,16.0,8.0,10000.0,1.0,25.0,0.970028,0.080454,-0.102605,0.049976,0.288794,0.287651,,,,2.91,19260817.0,-1.0,196.0
4.0,32.0,4.0,10000.0,1.0,25.0,0.968839,0.082033,0.061673,0.050957,0.288546,0.265358,,,,2.39,19260817.0,-1.0,197.0
4.0,32.0,8.0,1000.0,1.0,25.0,0.966562,0.089027,-0.103584,0.052786,0.287445,0.287779,,,,2.38,19260817.0,-1.0,198.0
4.0,32.0,8.0,10000.0,0.1,25.0,0.791932,0.090179,-0.003013,0.131674,0.287263,0.274353,,,,1.87,19260817.0,-1.0,199.0
4.0,32.0,8.0,10000.0,1.0,50.0,0.962662,0.106975,-0.100525,0.055779,0.284599,0.287379,,,,3.19,19260817.0,-1.0,200.0
6.0,32.0,8.0,1000.0,1.0,25.0,0.972068,0.072028,0.034756,0.048244,0.290115,0.269138,,,,2.14,19260817.0,-1.0,201.0
4.0,16.0,8.0,1000.0,1.0,25.0,0.970028,0.080454,-0.102605,0.049976,0.288794,0.287651,,,,2.41,19260817.0,-1.0,202.0
4.0,32.0,4.0,1000.0,1.0,25.0,0.968839,0.082033,0.061673,0.050957,0.288546,0.265358,,,,1.96,19260817.0,-1.0,203.0
4.0,32.0,8.0,1000.0,0.1,25.0,0.791932,0.090179,-0.003013,0.131674,0.287263,0.274353,,,,1.83,19260817.0,-1.0,204.0
4.0,32.0,8.0,1000.0,1.0,50.0,0.962662,0.106975,-0.100525,0.055779,0.284599,0.287379,,,,2.99,19260817.0,-1.0,205.0
6.0,32.0,8.0,10000.0,0.1,25.0,0.895322,0.082689,-0.022503,0.093395,0.288443,0.277005,,,,1.99,19260817.0,-1.0,206.0
4.0,16.0,8.0,10000.0,0.1,25.0,0.929246,0.106815,-0.037193,0.076784,0.284625,0.278988,,,,2.23,19260817.0,-1.0,207.0
4.0,32.0,4.0,10000.0,0.1,25.0,0.859723,0.07754,-0.054248,0.108116,0.289252,0.281273,,,,1.79,19260817.0,-1.0,208.0
4.0,32.0,8.0,10000.0,0.01,25.0,0.896997,0.047207,-0.016122,0.092645,0.293969,0.27614,,,,1.85,19260817.0,-1.0,209.0
4.0,32.0,8.0,10000.0,0.1,50.0,0.732501,0.094744,-0.000357,0.149299,0.286542,0.273989,,,,2.74,19260817.0,-1.0,210.0
6.0,32.0,8.0,10000.0,1.0,50.0,0.970777,0.094779,0.07982,0.049347,0.286536,0.26278,,,,2.77,19260817.0,-1.0,211.0
4.0,16.0,8.0,10000.0,1.0,50.0,0.969765,0.108047,-0.175593,0.050194,0.284428,0.297019,,,,2.95,19260817.0,-1.0,212.0
4.0,32.0,4.0,10000.0,1.0,50.0,0.970251,0.117918,0.056245,0.049789,0.28285,0.266125,,,,3.03,19260817.0,-1.0,213.0
4.0,32.0,8.0,10000.0,1.0,100.0,0.9655,0.112994,-0.14636,0.053617,0.283639,0.293303,,,,5.57,19260817.0,-1.0,214.0
6.0,32.0,8.0,10000.0,1.0,200.0,0.970824,0.068909,0.005649,0.049307,0.290602,0.273165,,,,8.56,19260817.0,-1.0,215.0
4.0,16.0,8.0,10000.0,1.0,200.0,0.966685,0.147925,-0.193247,0.052689,0.277998,0.299241,,,,8.24,19260817.0,-1.0,216.0
4.0,32.0,4.0,10000.0,1.0,200.0,0.970784,0.097297,-0.023135,0.049341,0.286137,0.277091,,,,10.72,19260817.0,-1.0,217.0
4.0,32.0,8.0,1000.0,1.0,200.0,0.959005,0.091229,-0.021,0.058447,0.287097,0.276802,,,,15.48,19260817.0,-1.0,218.0
6.0,16.0,8.0,10000.0,1.0,200.0,0.973162,0.087607,-0.002778,0.047291,0.287669,0.27432,,,,19.18,19260817.0,-1.0,219.0
4.0,8.0,8.0,10000.0,1.0,200.0,0.972944,0.09842,0.017659,0.047482,0.285959,0.271511,,,,10.47,19260817.0,-1.0,220.0
4.0,16.0,4.0,10000.0,1.0,200.0,0.971268,0.054933,-0.079865,0.04893,0.292775,0.284669,,,,8.97,19260817.0,-1.0,221.0
4.0,16.0,8.0,1000.0,1.0,200.0,0.966685,0.147925,-0.193247,0.052689,0.277998,0.299241,,,,9.04,19260817.0,-1.0,222.0
4.0,16.0,8.0,10000.0,0.1,200.0,0.906031,0.10847,-0.037265,0.088489,0.284361,0.278998,,,,8.56,19260817.0,-1.0,223.0
4.0,16.0,8.0,10000.0,1.0,100.0,0.962398,0.16032,-0.166885,0.055976,0.275968,0.295917,,,,5.36,19260817.0,-1.0,224.0
6.0,32.0,4.0,10000.0,1.0,200.0,0.969836,0.068052,0.073996,0.050135,0.290735,0.26361,,,,8.73,19260817.0,-1.0,225.0
4.0,32.0,4.0,1000.0,1.0,200.0,0.970784,0.097297,-0.023135,0.049341,0.286137,0.277091,,,,8.22,19260817.0,-1.0,226.0
4.0,32.0,4.0,10000.0,0.1,200.0,0.822598,0.08281,-0.042307,0.121584,0.288424,0.279675,,,,8.71,19260817.0,-1.0,227.0
4.0,32.0,4.0,10000.0,1.0,100.0,0.971522,0.065695,-0.048763,0.048713,0.291103,0.28054,,,,4.87,19260817.0,-1.0,228.0
6.0,32.0,8.0,1000.0,1.0,200.0,0.970824,0.068909,0.005649,0.049307,0.290602,0.273165,,,,8.84,19260817.0,-1.0,229.0
4.0,32.0,8.0,1000.0,0.1,200.0,0.807161,0.094115,-0.006033,0.126763,0.286641,0.274765,,,,8.65,19260817.0,-1.0,230.0
4.0,32.0,8.0,1000.0,1.0,100.0,0.9655,0.112994,-0.14636,0.053617,0.283639,0.293303,,,,5.44,19260817.0,-1.0,231.0
6.0,32.0,8.0,10000.0,0.1,200.0,0.879658,0.085007,-0.018506,0.10014,0.288079,0.276463,,,,8.59,19260817.0,-1.0,232.0
4.0,32.0,8.0,10000.0,0.1,100.0,0.795072,0.095285,0.004423,0.130676,0.286456,0.273334,,,,5.41,19260817.0,-1.0,233.0
6.0,16.0,8.0,10000.0,1.0,100.0,0.97266,0.094427,-0.100786,0.04773,0.286592,0.287414,,,,5.87,19260817.0,-1.0,234.0
4.0,8.0,8.0,10000.0,1.0,100.0,0.972733,0.068933,0.061974,0.047667,0.290598,0.265316,,,,6.31,19260817.0,-1.0,235.0
4.0,16.0,4.0,10000.0,1.0,100.0,0.965985,0.036373,0.021622,0.053239,0.295635,0.270962,,,,5.77,19260817.0,-1.0,236.0
4.0,16.0,8.0,1000.0,1.0,100.0,0.962398,0.16032,-0.166885,0.055976,0.275968,0.295917,,,,7.28,19260817.0,-1.0,237.0
4.0,16.0,8.0,10000.0,0.1,100.0,0.898789,0.100472,-0.028756,0.091835,0.285634,0.277851,,,,9.44,19260817.0,-1.0,238.0
6.0,2.0,8.0,1000.0,1.0,200.0,0.970799,0.025556,0.12488,0.049328,0.29729,0.256265,,,,8.93,19260817.0,-1.0,239.0
4.0,2.0,4.0,1000.0,1.0,200.0,0.965754,0.079673,0.098892,0.053419,0.288917,0.260042,,,,8.11,19260817.0,-1.0,240.0
4.0,2.0,8.0,1000.0,0.1,200.0,0.772484,0.090812,0.02998,0.13769,0.287163,0.269803,,,,8.72,19260817.0,-1.0,241.0
4.0,2.0,8.0,1000.0,1.0,100.0,0.967379,0.07686,-0.040758,0.052137,0.289358,0.279467,,,,5.39,19260817.0,-1.0,242.0
6.0,2.0,8.0,10000.0,1.0,200.0,0.970799,0.025556,0.12488,0.049328,0.29729,0.256265,,,,9.03,19260817.0,-1.0,243.0
4.0,4.0,8.0,10000.0,1.0,200.0,0.958193,0.144007,-0.066282,0.059023,0.278636,0.282873,,,,8.55,19260817.0,-1.0,244.0
4.0,2.0,4.0,10000.0,1.0,200.0,0.965754,0.079673,0.098892,0.053419,0.288917,0.260042,,,,9.11,19260817.0,-1.0,245.0
4.0,2.0,8.0,10000.0,0.1,200.0,0.772484,0.090812,0.02998,0.13769,0.287163,0.269803,,,,9.41,19260817.0,-1.0,246.0
4.0,2.0,8.0,10000.0,1.0,100.0,0.967379,0.07686,-0.040758,0.052137,0.289358,0.279467,,,,5.99,19260817.0,-1.0,247.0
6.0,4.0,8.0,10000.0,1.0,200.0,0.96538,0.072512,0.023762,0.053711,0.290039,0.270666,,,,9.48,19260817.0,-1.0,248.0
4.0,4.0,4.0,10000.0,1.0,200.0,0.958584,0.101373,-0.017948,0.058746,0.285491,0.276388,,,,8.54,19260817.0,-1.0,249.0
4.0,4.0,8.0,10000.0,0.1,200.0,0.831494,0.100336,0.014966,0.118496,0.285655,0.271883,,,,9.36,19260817.0,-1.0,250.0
4.0,4.0,8.0,10000.0,1.0,100.0,0.960157,0.153759,-0.040514,0.05762,0.277044,0.279434,,,,5.79,19260817.0,-1.0,251.0
6.0,32.0,8.0,100.0,1.0,25.0,0.972068,0.072028,0.034756,0.048244,0.290115,0.269138,,,,2.61,19260817.0,-1.0,252.0
4.0,16.0,8.0,100.0,1.0,25.0,0.970028,0.080454,-0.102605,0.049976,0.288794,0.287651,,,,2.43,19260817.0,-1.0,253.0
4.0,32.0,4.0,100.0,1.0,25.0,0.968839,0.082033,0.061673,0.050957,0.288546,0.265358,,,,2.05,19260817.0,-1.0,254.0
4.0,32.0,8.0,100.0,0.1,25.0,0.791932,0.090179,-0.003013,0.131674,0.287263,0.274353,,,,2.3,19260817.0,-1.0,255.0
4.0,32.0,8.0,100.0,1.0,50.0,0.962662,0.106975,-0.100525,0.055779,0.284599,0.287379,,,,2.61,19260817.0,-1.0,256.0
6.0,32.0,8.0,100.0,0.1,25.0,0.895322,0.082689,-0.022503,0.093395,0.288443,0.277005,,,,2.03,19260817.0,-1.0,257.0
4.0,16.0,8.0,100.0,0.1,25.0,0.929246,0.106815,-0.037193,0.076784,0.284625,0.278988,,,,2.15,19260817.0,-1.0,258.0
4.0,32.0,4.0,100.0,0.1,25.0,0.859723,0.07754,-0.054248,0.108116,0.289252,0.281273,,,,1.78,19260817.0,-1.0,259.0
4.0,32.0,8.0,100.0,0.01,25.0,0.896997,0.047207,-0.016122,0.092645,0.293969,0.27614,,,,2.29,19260817.0,-1.0,260.0
4.0,32.0,8.0,100.0,0.1,50.0,0.732501,0.094744,-0.000357,0.149299,0.286542,0.273989,,,,3.05,19260817.0,-1.0,261.0
6.0,32.0,8.0,100.0,1.0,50.0,0.970777,0.094779,0.07982,0.049347,0.286536,0.26278,,,,2.92,19260817.0,-1.0,262.0
4.0,16.0,8.0,100.0,1.0,50.0,0.969765,0.108047,-0.175593,0.050194,0.284428,0.297019,,,,3.06,19260817.0,-1.0,263.0
4.0,32.0,4.0,100.0,1.0,50.0,0.970251,0.117918,0.056245,0.049789,0.28285,0.266125,,,,2.63,19260817.0,-1.0,264.0
4.0,32.0,8.0,100.0,1.0,100.0,0.9655,0.112994,-0.14636,0.053617,0.283639,0.293303,,,,4.49,19260817.0,-1.0,265.0
6.0,32.0,8.0,100.0,1.0,200.0,0.970824,0.068909,0.005649,0.049307,0.290602,0.273165,,,,7.81,19260817.0,-1.0,266.0
4.0,16.0,8.0,100.0,1.0,200.0,0.966685,0.147925,-0.193247,0.052689,0.277998,0.299241,,,,8.51,19260817.0,-1.0,267.0
4.0,32.0,4.0,100.0,1.0,200.0,0.970784,0.097297,-0.023135,0.049341,0.286137,0.277091,,,,7.9,19260817.0,-1.0,268.0
6.0,16.0,8.0,100.0,1.0,200.0,0.973162,0.087607,-0.002778,0.047291,0.287669,0.27432,,,,8.32,19260817.0,-1.0,269.0
4.0,16.0,4.0,100.0,1.0,200.0,0.971268,0.054933,-0.079865,0.04893,0.292775,0.284669,,,,8.1,19260817.0,-1.0,270.0
4.0,16.0,8.0,100.0,0.1,200.0,0.906031,0.10847,-0.037265,0.088489,0.284361,0.278998,,,,8.61,19260817.0,-1.0,271.0
4.0,16.0,8.0,100.0,1.0,100.0,0.962398,0.16032,-0.166885,0.055976,0.275968,0.295917,,,,5.74,19260817.0,-1.0,272.0
6.0,32.0,4.0,100.0,1.0,200.0,0.969836,0.068052,0.073996,0.050135,0.290735,0.26361,,,,8.69,19260817.0,-1.0,273.0
4.0,32.0,4.0,100.0,0.1,200.0,0.822598,0.08281,-0.042307,0.121584,0.288424,0.279675,,,,7.99,19260817.0,-1.0,274.0
4.0,32.0,4.0,100.0,1.0,100.0,0.971522,0.065695,-0.048763,0.048713,0.291103,0.28054,,,,5.14,19260817.0,-1.0,275.0
6.0,32.0,8.0,100.0,0.1,200.0,0.879658,0.085007,-0.018506,0.10014,0.288079,0.276463,,,,8.63,19260817.0,-1.0,276.0
4.0,32.0,8.0,100.0,0.1,100.0,0.795072,0.095285,0.004423,0.130676,0.286456,0.273334,,,,5.18,19260817.0,-1.0,277.0
6.0,16.0,8.0,1000.0,1.0,100.0,0.97266,0.094427,-0.100786,0.04773,0.286592,0.287414,,,,6.34,19260817.0,-1.0,278.0
4.0,8.0,8.0,1000.0,1.0,100.0,0.972733,0.068933,0.061974,0.047667,0.290598,0.265316,,,,6.2,19260817.0,-1.0,279.0
4.0,16.0,4.0,1000.0,1.0,100.0,0.965985,0.036373,0.021622,0.053239,0.295635,0.270962,,,,5.1,19260817.0,-1.0,280.0
4.0,16.0,8.0,1000.0,0.1,100.0,0.898789,0.100472,-0.028756,0.091835,0.285634,0.277851,,,,6.12,19260817.0,-1.0,281.0
4.0,16.0,8.0,1000.0,1.0,50.0,0.969765,0.108047,-0.175593,0.050194,0.284428,0.297019,,,,3.93,19260817.0,-1.0,282.0
