learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
0.01,800.0,0.4,2.0,48.0,0.25,0.996574,0.088716,0.017868,0.016895,0.287494,0.271482,,,,0.52,42.0,437.0
0.01,800.0,0.25,4.0,48.0,0.25,0.959012,0.100204,-0.001389,0.058442,0.285676,0.27413,,,,0.33,42.0,438.0
0.01,800.0,0.25,2.0,24.0,0.25,0.966898,0.108586,-0.040365,0.05252,0.284342,0.279414,,,,0.37,42.0,439.0
0.01,800.0,0.25,2.0,48.0,0.4,0.964434,0.113442,0.02105,0.054439,0.283567,0.271042,,,,0.56,42.0,440.0
0.0001,400.0,0.25,2.0,48.0,0.25,0.024434,-0.002946,-0.043707,0.285118,0.301607,0.279863,,,,0.16,42.0,441.0
0.1,400.0,0.25,2.0,48.0,0.25,0.999668,-0.174447,-0.181402,0.005257,0.326376,0.297752,,,,0.17,42.0,442.0
0.01,200.0,0.25,2.0,48.0,0.25,0.646421,0.093104,0.025636,0.171648,0.286801,0.270406,,,,0.08,42.0,443.0
0.01,400.0,0.4,2.0,48.0,0.25,0.955838,0.077178,0.037323,0.060662,0.289308,0.268779,,,,0.22,42.0,444.0
0.01,400.0,0.25,4.0,48.0,0.25,0.837255,0.084262,0.023107,0.116453,0.288196,0.270757,,,,0.19,42.0,445.0
0.01,400.0,0.25,2.0,24.0,0.25,0.85563,0.110382,0.012766,0.109682,0.284056,0.272186,,,,0.16,42.0,446.0
0.01,400.0,0.25,2.0,96.0,0.25,0.85563,0.110382,0.012766,0.109682,0.284056,0.272186,,,,0.17,42.0,447.0
0.01,400.0,0.25,2.0,48.0,0.4,0.850458,0.103555,0.060709,0.111629,0.285144,0.265495,,,,0.19,42.0,448.0
0.0001,800.0,0.25,2.0,24.0,0.25,0.048671,0.003233,-0.039506,0.281554,0.300676,0.279299,,,,0.31,42.0,449.0
0.1,800.0,0.25,2.0,24.0,0.25,0.999702,-0.176791,-0.185499,0.004983,0.326702,0.298268,,,,0.35,42.0,450.0
0.01,800.0,0.4,2.0,24.0,0.25,0.996574,0.088716,0.017868,0.016895,0.287494,0.271482,,,,0.47,42.0,451.0
0.01,800.0,0.25,4.0,24.0,0.25,0.959012,0.100204,-0.001389,0.058442,0.285676,0.27413,,,,0.3,42.0,452.0
0.01,800.0,0.25,2.0,12.0,0.25,0.968592,0.110804,0.040791,0.051158,0.283989,0.268295,,,,0.32,42.0,453.0
0.01,800.0,0.25,2.0,24.0,0.4,0.964434,0.113442,0.02105,0.054439,0.283567,0.271042,,,,0.39,42.0,454.0
0.0001,800.0,0.25,2.0,48.0,0.4,0.048657,0.002448,-0.037867,0.281556,0.300794,0.279079,,,,0.38,42.0,455.0
0.1,800.0,0.25,2.0,48.0,0.4,0.999683,-0.187595,-0.463194,0.005143,0.328198,0.331365,,,,0.43,42.0,456.0
0.01,800.0,0.4,2.0,48.0,0.4,0.996218,0.109657,0.03484,0.017753,0.284172,0.269126,,,,0.61,42.0,457.0
0.01,800.0,0.25,4.0,48.0,0.4,0.955505,0.106359,0.023662,0.060891,0.284697,0.27068,,,,0.4,42.0,458.0
0.01,800.0,0.25,2.0,96.0,0.4,0.964434,0.113442,0.02105,0.054439,0.283567,0.271042,,,,0.43,42.0,459.0
0.01,800.0,0.25,2.0,48.0,0.55,0.962928,0.097932,0.017174,0.05558,0.286037,0.271578,,,,0.53,42.0,460.0
0.0001,800.0,1.0,2.0,3.0,0.25,0.042195,0.002585,-0.038631,0.282511,0.300774,0.279181,,,,0.47,42.0,461.0
0.1,800.0,1.0,2.0,3.0,0.25,0.99975,0.072525,0.043845,0.004565,0.290037,0.267867,,,,0.53,42.0,462.0
0.01,400.0,1.0,2.0,3.0,0.25,0.783981,0.109751,0.022951,0.134166,0.284157,0.270778,,,,0.26,42.0,463.0
0.01,800.0,0.85,2.0,3.0,0.25,0.941987,0.120001,0.03121,0.069528,0.282516,0.269631,,,,0.44,42.0,464.0
0.01,800.0,1.0,4.0,3.0,0.25,0.92399,0.098762,0.046018,0.079585,0.285905,0.267563,,,,0.49,42.0,465.0
0.01,800.0,1.0,2.0,6.0,0.25,0.999609,0.049027,0.041483,0.005708,0.293688,0.268198,,,,0.86,42.0,466.0
0.01,800.0,1.0,2.0,3.0,0.4,0.930019,0.126615,0.056225,0.076364,0.281452,0.266128,,,,0.77,42.0,467.0
0.0001,400.0,1.0,2.0,3.0,0.25,0.021756,-0.003165,-0.043238,0.285509,0.301639,0.2798,,,,0.23,42.0,468.0
0.1,400.0,1.0,2.0,3.0,0.25,0.9997,0.073876,0.044988,0.005001,0.289826,0.267707,,,,0.23,42.0,469.0
0.01,200.0,1.0,2.0,3.0,0.25,0.582308,0.102916,0.036667,0.186563,0.285245,0.268871,,,,0.11,42.0,470.0
0.01,400.0,0.85,2.0,3.0,0.25,0.800172,0.11853,0.055481,0.12904,0.282752,0.266233,,,,0.23,42.0,471.0
0.01,400.0,1.0,4.0,3.0,0.25,0.778898,0.112435,0.052978,0.135735,0.283728,0.266585,,,,0.3,42.0,472.0
0.01,400.0,1.0,2.0,6.0,0.25,0.993215,0.049348,0.045689,0.023777,0.293638,0.267609,,,,0.42,42.0,473.0
0.01,400.0,1.0,2.0,3.0,0.4,0.786803,0.114837,0.046872,0.133287,0.283344,0.267443,,,,0.32,42.0,474.0
0.0001,800.0,0.85,2.0,3.0,0.25,0.042721,0.002265,-0.039838,0.282433,0.300822,0.279344,,,,0.45,42.0,475.0
0.1,800.0,0.85,2.0,3.0,0.25,0.999746,0.049457,0.009263,0.004597,0.293622,0.272668,,,,0.51,42.0,476.0
0.01,800.0,0.7,2.0,3.0,0.25,0.938741,0.101558,0.068001,0.071447,0.285461,0.264462,,,,0.48,42.0,477.0
0.01,800.0,0.85,4.0,3.0,0.25,0.939635,0.112809,0.053753,0.070923,0.283668,0.266476,,,,0.84,42.0,478.0
0.01,800.0,0.85,2.0,6.0,0.25,0.999461,0.09578,0.010172,0.006703,0.286378,0.272543,,,,0.73,42.0,479.0
0.01,800.0,0.85,2.0,3.0,0.4,0.950968,0.126258,0.021086,0.06392,0.28151,0.271037,,,,0.76,42.0,480.0
0.0001,800.0,1.0,4.0,3.0,0.25,0.042131,0.002571,-0.038684,0.28252,0.300776,0.279189,,,,0.57,42.0,481.0
0.1,800.0,1.0,4.0,3.0,0.25,0.99975,0.091928,-0.025447,0.004565,0.286987,0.277404,,,,0.7,42.0,482.0
0.01,800.0,1.0,8.0,3.0,0.25,0.920821,0.107087,0.046001,0.081227,0.284581,0.267565,,,,0.55,42.0,483.0
0.01,800.0,1.0,4.0,6.0,0.25,0.999516,0.075552,-0.008301,0.006352,0.289563,0.275075,,,,0.71,42.0,484.0
0.01,800.0,1.0,4.0,3.0,0.4,0.932137,0.138381,0.017465,0.075199,0.27955,0.271538,,,,1.05,42.0,485.0
0.0001,800.0,1.0,2.0,3.0,0.4,0.045134,0.00226,-0.037483,0.282077,0.300823,0.279027,,,,0.77,42.0,486.0
0.1,800.0,1.0,2.0,3.0,0.4,0.99975,0.109977,-0.030012,0.004565,0.284121,0.278021,,,,1.13,42.0,487.0
0.01,800.0,1.0,2.0,6.0,0.4,0.999565,0.046059,-0.017841,0.00602,0.294146,0.276373,,,,1.32,42.0,488.0
0.01,800.0,1.0,2.0,3.0,0.55,0.929071,0.101158,0.00987,0.076879,0.285525,0.272585,,,,0.82,42.0,489.0
0.0001,800.0,1.0,64.0,3.0,1.0,0.018808,-0.003688,-0.044126,0.285939,0.301718,0.279919,,,,0.18,42.0,490.0
0.1,800.0,1.0,64.0,3.0,1.0,0.998195,0.024494,0.058032,0.012265,0.297452,0.265873,,,,0.18,42.0,491.0
0.01,400.0,1.0,64.0,3.0,1.0,0.52704,0.105062,0.060178,0.198522,0.284904,0.26557,,,,0.09,42.0,492.0
0.01,800.0,0.85,64.0,3.0,1.0,0.671864,0.120215,0.091255,0.165357,0.282482,0.261142,,,,0.25,42.0,493.0
0.01,800.0,1.0,32.0,3.0,1.0,0.775585,0.092657,0.078857,0.136748,0.286872,0.262917,,,,0.31,42.0,494.0
0.01,800.0,1.0,64.0,6.0,1.0,0.832963,0.111746,0.043862,0.117978,0.283838,0.267865,,,,0.25,42.0,495.0
0.01,800.0,1.0,64.0,3.0,0.85,0.844066,0.065081,0.059347,0.11399,0.291198,0.265687,,,,1.2,42.0,496.0
0.0001,800.0,0.85,64.0,3.0,1.0,0.016536,-0.004243,-0.04411,0.28627,0.301802,0.279917,,,,0.2,42.0,497.0
0.1,800.0,0.85,64.0,3.0,1.0,0.997316,-0.000441,0.031832,0.014955,0.30123,0.269545,,,,0.21,42.0,498.0
0.01,400.0,0.85,64.0,3.0,1.0,0.480622,0.110377,0.057215,0.208036,0.284057,0.265988,,,,0.11,42.0,499.0
0.01,800.0,0.7,64.0,3.0,1.0,0.632679,0.132555,0.089968,0.174952,0.280494,0.261327,,,,0.28,42.0,500.0
0.01,800.0,0.85,32.0,3.0,1.0,0.75811,0.132743,0.097104,0.141973,0.280463,0.2603,,,,0.24,42.0,501.0
0.01,800.0,0.85,64.0,6.0,1.0,0.774338,0.134943,0.061053,0.137128,0.280107,0.265446,,,,0.24,42.0,502.0
0.01,800.0,0.85,64.0,3.0,0.85,0.826898,0.105861,0.070718,0.120101,0.284777,0.264076,,,,1.18,42.0,503.0
0.0001,800.0,1.0,2.0,48.0,1.0,0.147826,0.010912,-0.03214,0.266477,0.299516,0.278308,,,,0.35,42.0,504.0
0.1,800.0,1.0,2.0,48.0,1.0,0.99975,0.080133,-0.096093,0.004565,0.288845,0.2868,,,,0.31,42.0,505.0
0.01,400.0,1.0,2.0,48.0,1.0,0.999428,0.14381,-0.004347,0.006905,0.278668,0.274535,,,,0.22,42.0,506.0
0.01,800.0,0.85,2.0,48.0,1.0,0.999749,0.141437,0.030514,0.004577,0.279054,0.269728,,,,0.36,42.0,507.0
0.01,800.0,1.0,4.0,48.0,1.0,0.99972,0.149734,0.040467,0.004833,0.277702,0.26834,,,,0.3,42.0,508.0
0.01,800.0,1.0,2.0,24.0,1.0,0.99975,0.144616,-0.001588,0.004566,0.278537,0.274158,,,,0.36,42.0,509.0
0.01,800.0,1.0,2.0,48.0,0.85,0.99975,-0.373135,-0.093231,0.004566,0.352906,0.286426,,,,3.04,42.0,510.0
0.0001,400.0,1.0,2.0,48.0,1.0,0.076868,0.001515,-0.040008,0.27735,0.300935,0.279366,,,,0.16,42.0,511.0
0.1,400.0,1.0,2.0,48.0,1.0,0.99975,0.080133,-0.096093,0.004565,0.288845,0.2868,,,,0.15,42.0,512.0
0.01,200.0,1.0,2.0,48.0,1.0,0.981804,0.139551,-0.001366,0.038939,0.27936,0.274127,,,,0.08,42.0,513.0
0.01,400.0,0.85,2.0,48.0,1.0,0.998794,0.141191,0.032513,0.010023,0.279094,0.26945,,,,0.16,42.0,514.0
0.01,400.0,1.0,4.0,48.0,1.0,0.998748,0.150194,0.043612,0.010216,0.277627,0.2679,,,,0.15,42.0,515.0
0.01,400.0,1.0,2.0,24.0,1.0,0.999428,0.14486,-0.000774,0.006905,0.278497,0.274046,,,,0.16,42.0,516.0
0.01,400.0,1.0,2.0,96.0,1.0,0.999428,0.14381,-0.004347,0.006905,0.278668,0.274535,,,,0.16,42.0,517.0
0.01,400.0,1.0,2.0,48.0,0.85,0.999428,-0.359729,-0.083215,0.006905,0.351179,0.285111,,,,1.66,42.0,518.0
0.0001,800.0,0.85,2.0,48.0,1.0,0.130485,0.007552,-0.03477,0.269175,0.300024,0.278662,,,,0.4,42.0,519.0
0.1,800.0,0.85,2.0,48.0,1.0,0.99975,0.054662,0.019836,0.004568,0.292817,0.27121,,,,0.5,42.0,520.0
0.01,800.0,0.7,2.0,48.0,1.0,0.999735,0.141789,-0.00135,0.004701,0.278997,0.274125,,,,0.35,42.0,521.0
0.01,800.0,0.85,4.0,48.0,1.0,0.999675,0.126517,0.038744,0.005201,0.281468,0.268581,,,,0.3,42.0,522.0
0.01,800.0,0.85,2.0,24.0,1.0,0.999749,0.128358,0.046153,0.004577,0.281171,0.267544,,,,0.34,42.0,523.0
0.01,800.0,0.85,2.0,96.0,1.0,0.999749,0.141437,0.030514,0.004577,0.279054,0.269728,,,,0.34,42.0,524.0
0.01,800.0,0.85,2.0,48.0,0.85,0.999748,0.084301,-0.026397,0.00458,0.28819,0.277532,,,,2.54,42.0,525.0
0.0001,800.0,1.0,4.0,48.0,1.0,0.132726,0.010364,-0.033769,0.268828,0.299599,0.278527,,,,0.3,42.0,526.0
0.1,800.0,1.0,4.0,48.0,1.0,0.99975,0.161577,0.072917,0.004565,0.275762,0.263764,,,,0.31,42.0,527.0
0.01,800.0,1.0,8.0,48.0,1.0,0.999645,0.147765,0.065737,0.005439,0.278024,0.264783,,,,0.27,42.0,528.0
0.01,800.0,1.0,4.0,24.0,1.0,0.999724,0.149639,0.0405,0.004799,0.277718,0.268336,,,,0.32,42.0,529.0
0.01,800.0,1.0,4.0,96.0,1.0,0.99972,0.149734,0.040467,0.004833,0.277702,0.26834,,,,0.3,42.0,530.0
0.01,800.0,1.0,4.0,48.0,0.85,0.99975,-0.263389,-0.089124,0.004567,0.338509,0.285887,,,,2.92,42.0,531.0
0.0001,800.0,1.0,2.0,24.0,1.0,0.147826,0.010881,-0.032141,0.266477,0.29952,0.278308,,,,0.42,42.0,532.0
0.1,800.0,1.0,2.0,24.0,1.0,0.99975,0.080134,-0.09609,0.004565,0.288845,0.2868,,,,0.4,42.0,533.0
0.01,800.0,1.0,2.0,12.0,1.0,0.99975,0.146762,0.00692,0.004568,0.278187,0.272991,,,,0.45,42.0,534.0
0.01,800.0,1.0,2.0,24.0,0.85,0.99975,-0.373135,-0.093231,0.004566,0.352906,0.286426,,,,3.04,42.0,535.0
0.0001,800.0,0.25,2.0,3.0,0.25,0.032624,0.000193,-0.042687,0.283919,0.301134,0.279726,,,,0.26,42.0,536.0
0.1,800.0,0.25,2.0,3.0,0.25,0.999549,0.032941,-0.210889,0.006129,0.296162,0.301445,,,,0.25,42.0,537.0
0.01,400.0,0.25,2.0,3.0,0.25,0.696622,0.102898,0.006125,0.158997,0.285248,0.2731,,,,0.12,42.0,538.0
0.01,800.0,0.4,2.0,3.0,0.25,0.911217,0.127705,-0.01097,0.086012,0.281277,0.275439,,,,0.31,42.0,539.0
0.01,800.0,0.25,4.0,3.0,0.25,0.868112,0.118211,-0.025794,0.104833,0.282803,0.277451,,,,0.25,42.0,540.0
0.01,800.0,0.25,2.0,6.0,0.25,0.958485,0.103479,-0.004965,0.058817,0.285156,0.274619,,,,0.31,42.0,541.0
0.01,800.0,0.25,2.0,3.0,0.4,0.87541,0.115003,0.040393,0.101892,0.283317,0.268351,,,,0.28,42.0,542.0
0.0001,800.0,0.4,2.0,3.0,0.25,0.037833,0.00104,-0.040806,0.283153,0.301007,0.279474,,,,0.39,42.0,543.0
0.1,800.0,0.4,2.0,3.0,0.25,0.999681,0.049,-0.09635,0.005152,0.293692,0.286834,,,,0.34,42.0,544.0
0.01,400.0,0.4,2.0,3.0,0.25,0.753139,0.104422,0.005112,0.143424,0.285006,0.273239,,,,0.15,42.0,545.0
0.01,800.0,0.55,2.0,3.0,0.25,0.930664,0.080722,0.039261,0.076011,0.288752,0.268509,,,,0.35,42.0,546.0
0.01,800.0,0.4,4.0,3.0,0.25,0.908174,0.115361,0.002572,0.087474,0.28326,0.273588,,,,0.29,42.0,547.0
0.01,800.0,0.4,2.0,6.0,0.25,0.991883,0.121554,-0.064341,0.026007,0.282267,0.282616,,,,0.38,42.0,548.0
0.01,800.0,0.4,2.0,3.0,0.4,0.918186,0.091536,0.011454,0.082568,0.287049,0.272367,,,,0.37,42.0,549.0
0.0001,800.0,0.25,2.0,48.0,1.0,0.048774,0.00102,-0.040474,0.281539,0.30101,0.279429,,,,0.21,42.0,550.0
0.1,800.0,0.25,2.0,48.0,1.0,0.999705,0.122693,0.072949,0.004958,0.282084,0.263759,,,,0.21,42.0,551.0
0.01,400.0,0.25,2.0,48.0,1.0,0.867788,0.135554,0.030482,0.104962,0.280008,0.269733,,,,0.11,42.0,552.0
0.01,800.0,0.4,2.0,48.0,1.0,0.997425,0.159335,0.015856,0.014647,0.27613,0.27176,,,,0.24,42.0,553.0
0.01,800.0,0.25,4.0,48.0,1.0,0.956586,0.126775,0.030234,0.060146,0.281427,0.269767,,,,0.2,42.0,554.0
0.01,800.0,0.25,2.0,24.0,1.0,0.975022,0.156494,0.009883,0.045622,0.276596,0.272583,,,,0.26,42.0,555.0
0.01,800.0,0.25,2.0,48.0,0.85,0.961514,0.149611,-0.00853,0.05663,0.277722,0.275106,,,,0.74,42.0,556.0
0.0001,800.0,0.4,2.0,48.0,1.0,0.071676,0.003934,-0.03703,0.278129,0.30057,0.278966,,,,0.33,42.0,557.0
0.1,800.0,0.4,2.0,48.0,1.0,0.999726,0.124132,-0.159079,0.004779,0.281852,0.294926,,,,0.26,42.0,558.0
0.01,400.0,0.4,2.0,48.0,1.0,0.961248,0.150548,0.022601,0.056825,0.277569,0.270827,,,,0.12,42.0,559.0
0.01,800.0,0.55,2.0,48.0,1.0,0.999557,0.170909,0.040318,0.006075,0.274223,0.268361,,,,0.29,42.0,560.0
0.01,800.0,0.4,4.0,48.0,1.0,0.993782,0.116799,0.063016,0.022763,0.28303,0.265168,,,,0.23,42.0,561.0
0.01,800.0,0.4,2.0,24.0,1.0,0.997425,0.159335,0.015856,0.014647,0.27613,0.27176,,,,0.27,42.0,562.0
0.01,800.0,0.4,2.0,96.0,1.0,0.997425,0.159335,0.015856,0.014647,0.27613,0.27176,,,,0.27,42.0,563.0
0.01,800.0,0.4,2.0,48.0,0.85,0.995919,0.120797,-0.021269,0.01844,0.282388,0.276838,,,,1.17,42.0,564.0
0.0001,800.0,0.25,2.0,24.0,1.0,0.048774,0.00102,-0.040474,0.281539,0.30101,0.279429,,,,0.22,42.0,565.0
0.1,800.0,0.25,2.0,24.0,1.0,0.999705,0.122693,0.072949,0.004958,0.282084,0.263759,,,,0.23,42.0,566.0
0.01,400.0,0.25,2.0,24.0,1.0,0.867788,0.135554,0.030482,0.104962,0.280008,0.269733,,,,0.11,42.0,567.0
0.01,800.0,0.25,4.0,24.0,1.0,0.956586,0.126775,0.030234,0.060146,0.281427,0.269767,,,,0.26,42.0,568.0
0.01,800.0,0.25,2.0,12.0,1.0,0.973656,0.128112,0.025849,0.046853,0.281211,0.270376,,,,0.45,42.0,569.0
0.01,800.0,0.25,2.0,24.0,0.85,0.961514,0.149611,-0.00853,0.05663,0.277722,0.275106,,,,0.89,42.0,570.0
0.0001,800.0,1.0,2.0,3.0,1.0,0.026517,-0.003107,-0.042979,0.284813,0.301631,0.279765,,,,0.27,42.0,571.0
0.1,800.0,1.0,2.0,3.0,1.0,0.999746,0.086853,0.065261,0.004596,0.287788,0.264851,,,,0.19,42.0,572.0
0.01,400.0,1.0,2.0,3.0,1.0,0.662648,0.094366,0.075532,0.167663,0.286601,0.263392,,,,0.11,42.0,573.0
0.01,800.0,0.85,2.0,3.0,1.0,0.842315,0.136381,0.094142,0.114628,0.279874,0.260727,,,,0.25,42.0,574.0
0.01,800.0,1.0,4.0,3.0,1.0,0.845897,0.095429,0.082416,0.113319,0.286433,0.262409,,,,0.51,42.0,575.0
0.01,800.0,1.0,2.0,6.0,1.0,0.998505,0.115557,0.060888,0.011161,0.283228,0.265469,,,,0.3,42.0,576.0
0.01,800.0,1.0,2.0,3.0,0.85,0.926561,0.070594,-0.00543,0.078228,0.290339,0.274683,,,,1.23,42.0,577.0
0.0001,800.0,0.85,2.0,3.0,1.0,0.02601,-0.003225,-0.042418,0.284888,0.301649,0.27969,,,,0.21,42.0,578.0
0.1,800.0,0.85,2.0,3.0,1.0,0.999741,0.061492,0.072191,0.004644,0.291757,0.263867,,,,0.24,42.0,579.0
0.01,400.0,0.85,2.0,3.0,1.0,0.649094,0.132853,0.086732,0.170998,0.280446,0.261791,,,,0.12,42.0,580.0
0.01,800.0,0.7,2.0,3.0,1.0,0.834533,0.099635,0.098665,0.117423,0.285767,0.260075,,,,0.27,42.0,581.0
0.01,800.0,0.85,4.0,3.0,1.0,0.839051,0.122939,0.100646,0.115808,0.282044,0.259789,,,,0.23,42.0,582.0
0.01,800.0,0.85,2.0,6.0,1.0,0.997603,0.148675,0.032039,0.014132,0.277875,0.269516,,,,0.25,42.0,583.0
0.01,800.0,0.85,2.0,3.0,0.85,0.961815,0.112246,0.017947,0.056408,0.283758,0.271471,,,,1.06,42.0,584.0
0.0001,800.0,1.0,2.0,6.0,1.0,0.074314,0.00242,-0.037193,0.277733,0.300799,0.278988,,,,0.41,42.0,585.0
0.1,800.0,1.0,2.0,6.0,1.0,0.99975,-0.039402,-0.02624,0.004565,0.307039,0.277511,,,,0.26,42.0,586.0
0.01,400.0,1.0,2.0,6.0,1.0,0.969615,0.120228,0.071683,0.050318,0.28248,0.263939,,,,0.12,42.0,587.0
0.01,800.0,1.0,4.0,6.0,1.0,0.997786,0.099627,0.079148,0.013582,0.285768,0.262876,,,,0.24,42.0,588.0
0.01,800.0,1.0,2.0,6.0,0.85,0.999593,-0.104599,0.018868,0.005821,0.316522,0.271344,,,,2.16,42.0,589.0
